fight_id,event_id,r_fighter_id,b_fighter_id,r_fighter_name,b_fighter_name,weight_class,scheduled_rounds,method,end_round,end_time_sec,is_title,judge_scores,winner_corner,fight_url,debug_li
ce6bd165bef82bd7,754968e325d6f60d,3cf18e01cb6cbde3,,Sumudaerji,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/ce6bd165bef82bd7,
1452c20d964c0a63,754968e325d6f60d,7498b3ac79a3b948,,Taiyilake Nueraji,,3:33,,,,,,,R,https://www.ufcstats.com/fight-details/1452c20d964c0a63,
0b1460c666e66d39,754968e325d6f60d,b2a78df161bd67f9,,Gauge Young,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/0b1460c666e66d39,
1ab1ed99a4bc5494,754968e325d6f60d,814e5233e2acf2ee,,Charles Johnson,,4:35,,,,,,,R,https://www.ufcstats.com/fight-details/1ab1ed99a4bc5494,
f55749e32ce5c6f3,754968e325d6f60d,a13d755965a4ec9f,,Rongzhu,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/f55749e32ce5c6f3,
130e622d4d2aee3e,754968e325d6f60d,d6c0cdd7e467c440,,Kyle Daukaus,,0:43,,,,,,,R,https://www.ufcstats.com/fight-details/130e622d4d2aee3e,
f0b7caa90faf47e5,754968e325d6f60d,3f11fd1751fa83b1,,Yizha,,0:37,,,,,,,R,https://www.ufcstats.com/fight-details/f0b7caa90faf47e5,
2f6065fe0804d1d8,754968e325d6f60d,a474aade8eb3a8f0,,SuYoung You,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/2f6065fe0804d1d8,
7fc5f1dc2df84ac7,754968e325d6f60d,02f484417a6fa69d,,Uran Satybaldiev,,2:45,,,,,,,R,https://www.ufcstats.com/fight-details/7fc5f1dc2df84ac7,
12cedec11b37ddc0,421ccfc6ddb17958,767755fd74662dbf,,Khamzat Chimaev,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/12cedec11b37ddc0,
9fa6a029f7f8241c,421ccfc6ddb17958,396fe87b84ac2e1c,,Lerone Murphy,,3:21,,,,,,,R,https://www.ufcstats.com/fight-details/9fa6a029f7f8241c,
42585ce706c086de,421ccfc6ddb17958,7ee0fd831c0fe7c3,,Carlos Prates,,4:59,,,,,,,R,https://www.ufcstats.com/fight-details/42585ce706c086de,
9939d7073462e07e,421ccfc6ddb17958,a67d071163962af8,,Michael Page,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/9939d7073462e07e,
82338ba457fbe87f,421ccfc6ddb17958,c96d9178c9ed9e62,,Tim Elliott,,4:39,,,,,,,R,https://www.ufcstats.com/fight-details/82338ba457fbe87f,
5efd13a12be06706,421ccfc6ddb17958,d1feea7a4bdcd503,,Baisangur Susurkaev,,2:01,,,,,,,R,https://www.ufcstats.com/fight-details/5efd13a12be06706,
5b880d10b0ed7acc,421ccfc6ddb17958,0d65c432720accb9,,Michal Oleksiejczuk,,3:03,,,,,,,R,https://www.ufcstats.com/fight-details/5b880d10b0ed7acc,
a2eafd9e1d5031b1,421ccfc6ddb17958,8e5d953bdb9ae5e7,,Loopy Godinez,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/a2eafd9e1d5031b1,
1d8dc0fb5d47357f,421ccfc6ddb17958,262a7d06203657e6,,Alexander Hernandez,,4:58,,,,,,,R,https://www.ufcstats.com/fight-details/1d8dc0fb5d47357f,
bc63f1b2e52f603e,421ccfc6ddb17958,7cbf7c78d3b34218,,Drakkar Klose,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/bc63f1b2e52f603e,
88020d22cf905792,421ccfc6ddb17958,9d62c2d8ee151f08,,Karine Silva,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/88020d22cf905792,
68c423c7119004f3,421ccfc6ddb17958,2fe9032955c2e013,,Joseph Morales,,3:04,,,,,,,R,https://www.ufcstats.com/fight-details/68c423c7119004f3,
68fe62bac7fd8bb0,6cd3dfc54f01287f,093e1f5bb73850be,,Anthony Hernandez,,2:45,,,,,,,R,https://www.ufcstats.com/fight-details/68fe62bac7fd8bb0,
37d58369782cb86b,6cd3dfc54f01287f,32ab52e5de93092d,,Steve Erceg,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/37d58369782cb86b,
646c79a7ecd12e5f,6cd3dfc54f01287f,abcf2cc6efc42031,,Iasmin Lucindo,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/646c79a7ecd12e5f,
98d6771af9b0ebe5,6cd3dfc54f01287f,8fd808923cffff82,,Andre Fili,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/98d6771af9b0ebe5,
ed5383b50ffcdded,6cd3dfc54f01287f,ffd3224638c01b57,,Jean Matsumoto,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/ed5383b50ffcdded,
75a84211f50c53f5,6cd3dfc54f01287f,a93f94c923c3a9cb,,Christian Leroy Duncan,,3:53,,,,,,,R,https://www.ufcstats.com/fight-details/75a84211f50c53f5,
3d6571790c21527c,6cd3dfc54f01287f,6add18754930182b,,Julius Walker,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/3d6571790c21527c,
ae7a8f19743e8154,6cd3dfc54f01287f,7478b7f959ba61f5,,Elijah Smith,,4:10,,,,,,,R,https://www.ufcstats.com/fight-details/ae7a8f19743e8154,
aef44145740741b3,6cd3dfc54f01287f,f9ab66e67240db7b,,Joselyne Edwards,,2:24,,,,,,,R,https://www.ufcstats.com/fight-details/aef44145740741b3,
7d923267c44dd93b,6cd3dfc54f01287f,681399317dbf4701,,Uros Medic,,1:03,,,,,,,R,https://www.ufcstats.com/fight-details/7d923267c44dd93b,
6ef50ed03b116b60,6cd3dfc54f01287f,a6eb54ae17a551be,,Gabriella Fernandes,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/6ef50ed03b116b60,
857e8facd8ff7c36,6cd3dfc54f01287f,9508cc6184cb2450,,Eric McConico,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/857e8facd8ff7c36,
282c8c6c1ed82bfb,f2c934689243fe4e,4461d7e47375a895,,Tatsuro Taira,,1:06,,,,,,,R,https://www.ufcstats.com/fight-details/282c8c6c1ed82bfb,
426a69e343822ab3,f2c934689243fe4e,fd406a32a6fb3a29,,Chris Duncan,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/426a69e343822ab3,
878941394f9e3538,f2c934689243fe4e,323d4ca260dfa0ba,,Esteban Ribovics,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/878941394f9e3538,
c62ed8a6002b5360,f2c934689243fe4e,351c4ec637380ad5,,Karol Rosa,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/c62ed8a6002b5360,
ac57250e3de89d5d,f2c934689243fe4e,84b3e7d38f2d2ec5,,Neil Magny,,4:39,,,,,,,R,https://www.ufcstats.com/fight-details/ac57250e3de89d5d,
111e66eb922449e4,f2c934689243fe4e,239d8e5359022f3b,,Kevin Vallejos,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/111e66eb922449e4,
eeeffa7f514e0c0e,f2c934689243fe4e,d8c811df0386d5e8,,Rinya Nakamura,,1:02,,,,,,,R,https://www.ufcstats.com/fight-details/eeeffa7f514e0c0e,
45781930d64da456,f2c934689243fe4e,260e9e0d4954aea6,,Rodolfo Vieira,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/45781930d64da456,
b3c695728e177fd4,f2c934689243fe4e,22e07d3da1aa3475,,Andrey Pulyaev,,1:31,,,,,,,R,https://www.ufcstats.com/fight-details/b3c695728e177fd4,
07c2af68b6dbc4ec,f2c934689243fe4e,d3f89fa685bd8420,,Austin Bashi,,3:39,,,,,,,R,https://www.ufcstats.com/fight-details/07c2af68b6dbc4ec,
b47db03affb279c3,f2c934689243fe4e,83455a9d17f57dae,,Rafael Estevam,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/b47db03affb279c3,
d98d6b2c13557a87,f2c934689243fe4e,e375cb5caf4717b6,,Piera Rodriguez,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/d98d6b2c13557a87,
6b8be0ee3e569ad2,28d8638ea0a71908,d549cefc7c54ab78,,Reinier de Ridder,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/6b8be0ee3e569ad2,
d4d4ee045b0ca695,28d8638ea0a71908,d661ce4da776fc20,,Petr Yan,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/d4d4ee045b0ca695,
582d66ce97309e29,28d8638ea0a71908,06734ca9d88dec3a,,Shara Magomedov,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/582d66ce97309e29,
887c61da1a78a5e1,28d8638ea0a71908,8d3273573b85be09,,Asu Almabayev,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/887c61da1a78a5e1,
77f960d82cda0b76,28d8638ea0a71908,ef5dcb10d2bd4b0f,,Bogdan Guskov,,4:18,,,,,,,R,https://www.ufcstats.com/fight-details/77f960d82cda0b76,
e72c691b7c68b03a,28d8638ea0a71908,d9c6f19f958643e9,,Bryce Mitchell,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/e72c691b7c68b03a,
7c075e3383198e14,28d8638ea0a71908,447f9858ae78f921,,Muslim Salikhov,,0:42,,,,,,,R,https://www.ufcstats.com/fight-details/7c075e3383198e14,
017a825c7820d12e,28d8638ea0a71908,113df4fde64735c6,,Davey Grant,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/017a825c7820d12e,
3e6067763978d862,28d8638ea0a71908,d25240135aee03e5,,Tabatha Ricci,,2:59,,,,,,,R,https://www.ufcstats.com/fight-details/3e6067763978d862,
f9dac7702609669f,28d8638ea0a71908,07a74004d964c7f4,,Billy Elekana,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/f9dac7702609669f,
23ddf51ce630028d,28d8638ea0a71908,69037fc7730e4225,,Steven Nguyen,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/23ddf51ce630028d,
0a598768f5c8d540,28d8638ea0a71908,8eb046f83e82bf26,,Martin Buday,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/0a598768f5c8d540,
d7507e2741fd4d05,b8e2f10efb6eca85,150ff4cc642270b9,,Max Holloway,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/d7507e2741fd4d05,
23c963be9de38205,b8e2f10efb6eca85,2e5c2aa8e4ab9d82,,Paulo Costa,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/23c963be9de38205,
5dde61734080ac4a,b8e2f10efb6eca85,8a1f3b5c526cd6e6,,Daniel Rodriguez,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/5dde61734080ac4a,
acc961fd5cf5c62e,b8e2f10efb6eca85,98a58c26c5b1ed17,,Patricio Freire,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/acc961fd5cf5c62e,
a95b03e9b5a91e47,b8e2f10efb6eca85,511e82663651438d,,Michael Johnson,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/a95b03e9b5a91e47,
d2cb92fdf6a497e9,b8e2f10efb6eca85,18d01f7f8338ae72,,Vinicius Oliveira,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/d2cb92fdf6a497e9,
8e1feda9141602f1,b8e2f10efb6eca85,2f181c0467965b98,,Brendan Allen,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/8e1feda9141602f1,
df2ed8b509fbdbdc,b8e2f10efb6eca85,0f1efce7d2571d10,,Nikolay Veretennikov,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/df2ed8b509fbdbdc,
72e477b41f44e358,b8e2f10efb6eca85,2f815ed5f8278ba6,,Ateba Gautier,,1:10,,,,,,,R,https://www.ufcstats.com/fight-details/72e477b41f44e358,
37bc72d5d211b189,b8e2f10efb6eca85,e803242fb2e41112,,Islam Dulatov,,4:06,,,,,,,R,https://www.ufcstats.com/fight-details/37bc72d5d211b189,
798652dbea086910,b8e2f10efb6eca85,70e1f8a821b72c8b,,Jimmy Crute,,4:42,,,,,,,R,https://www.ufcstats.com/fight-details/798652dbea086910,
182ee320edb1b5ed,b8e2f10efb6eca85,a67f5afa8d6a1b80,,Ryan Spann,,2:47,,,,,,,R,https://www.ufcstats.com/fight-details/182ee320edb1b5ed,
74099d470e8d2765,b8e2f10efb6eca85,1e719d4b676dc19a,,Brunno Ferreira,,3:35,,,,,,,R,https://www.ufcstats.com/fight-details/74099d470e8d2765,
a602c68147b752b2,b8e2f10efb6eca85,f1ab6f37492c630a,,Carli Judice,,1:30,,,,,,,R,https://www.ufcstats.com/fight-details/a602c68147b752b2,
0adfc21045c02555,7b03d9df5910917d,d3df1add9d9a7efb,,Derrick Lewis,,0:35,,,,,,,R,https://www.ufcstats.com/fight-details/0adfc21045c02555,
2a03bc4c491b4c9a,7b03d9df5910917d,01641ba5df0c69b0,,Gabriel Bonfim,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/2a03bc4c491b4c9a,
f368475c366c6d85,7b03d9df5910917d,97cf1a2c7c5e7889,,Steve Garcia,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/f368475c366c6d85,
4e5d4a36eaaa3a78,7b03d9df5910917d,5b03b61f9d90125e,,Morgan Charriere,,0:27,,,,,,,R,https://www.ufcstats.com/fight-details/4e5d4a36eaaa3a78,
4b75d3b7738cb278,7b03d9df5910917d,71171fc96445bf65,,Vitor Petrino,,4:16,,,,,,,R,https://www.ufcstats.com/fight-details/4b75d3b7738cb278,
b19bf99c7eb796bc,7b03d9df5910917d,3e8118c1ab52f211,,Tuco Tokkos,,4:25,,,,,,,R,https://www.ufcstats.com/fight-details/b19bf99c7eb796bc,
236f811290163dca,7b03d9df5910917d,5442f1bc4b47eaf3,,Chris Curtis,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/236f811290163dca,
d5e3be7a07c48b08,7b03d9df5910917d,a845f0735bc67405,,Jake Matthews,,1:09,,,,,,,R,https://www.ufcstats.com/fight-details/d5e3be7a07c48b08,
46bc1338a50cbeac,7b03d9df5910917d,de594b35c45c2e9a,,Eduarda Moura,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/46bc1338a50cbeac,
5c650ae2193ab1bc,7b03d9df5910917d,f5779a2303ed76ec,,Valter Walker,,0:54,,,,,,,R,https://www.ufcstats.com/fight-details/5c650ae2193ab1bc,
7f33fbdc35afd721,7b03d9df5910917d,fb3e61720be4690c,,Mike Davis,,4:08,,,,,,,R,https://www.ufcstats.com/fight-details/7f33fbdc35afd721,
120d66cb0da0f3c3,7b03d9df5910917d,745fa7b605f8e2da,,Fatima Kline,,2:36,,,,,,,R,https://www.ufcstats.com/fight-details/120d66cb0da0f3c3,
7a64d63e12618ba7,66766984842c13dc,54f64b5e283b0ce7,,Ilia Topuria,,2:27,,,,,,,R,https://www.ufcstats.com/fight-details/7a64d63e12618ba7,
8308464729ea7c40,66766984842c13dc,a0f0004aadf10b71,,Alexandre Pantoja,,1:55,,,,,,,R,https://www.ufcstats.com/fight-details/8308464729ea7c40,
f722b96ae6862843,66766984842c13dc,17e97649403ba428,,Joshua Van,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/f722b96ae6862843,
1ea9ad3b6e1cba79,66766984842c13dc,08af939f41b5a57b,,Beneil Dariush,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/1ea9ad3b6e1cba79,
f6a3c78f15ff26c7,66766984842c13dc,6e743a33d56bdaa4,,Payton Talbott,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/f6a3c78f15ff26c7,
958522de54ccc536,66766984842c13dc,d1c65d2cf2925ddd,,Gregory Rodrigues,,4:21,,,,,,,R,https://www.ufcstats.com/fight-details/958522de54ccc536,
2f523b757f7f33a2,66766984842c13dc,7d6ceff6747f2de2,,Jose Delgado,,0:26,,,,,,,R,https://www.ufcstats.com/fight-details/2f523b757f7f33a2,
815ff62ca8e217be,66766984842c13dc,68d4a891e5cf2029,,Tracy Cortez,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/815ff62ca8e217be,
d7be78c400e7e0f9,66766984842c13dc,809bd1a871491508,,Terrance McKinney,,0:55,,,,,,,R,https://www.ufcstats.com/fight-details/d7be78c400e7e0f9,
9bff9fe298e63357,66766984842c13dc,85497ffd934ecf7e,,Jacobe Smith,,4:03,,,,,,,R,https://www.ufcstats.com/fight-details/9bff9fe298e63357,
043172689e415438,66766984842c13dc,25f9a5f3e8a52618,,Jhonata Diniz,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/043172689e415438,
03bc32bdb5a33496,400c7b43c86d27d3,749f572d1d3161fb,,Khalil Rountree Jr.,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/03bc32bdb5a33496,
a1afc16e21d1a807,400c7b43c86d27d3,c814b4c899793af6,,Rafael Fiziev,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/a1afc16e21d1a807,
8e5744c664fec3e9,400c7b43c86d27d3,fa6796c55d6c5440,,Curtis Blaydes,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/8e5744c664fec3e9,
36ec204f47e4d613,400c7b43c86d27d3,bf2c8e01b07d3eb1,,Myktybek Orolbai,,4:35,,,,,,,R,https://www.ufcstats.com/fight-details/36ec204f47e4d613,
7513a00037094075,400c7b43c86d27d3,ff62013d2fce6d13,,Nazim Sadykhov,,4:17,,,,,,,R,https://www.ufcstats.com/fight-details/7513a00037094075,
19764211af05674c,400c7b43c86d27d3,8d11d9c13e2ccdf7,,Muhammad Naimov,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/19764211af05674c,
e512b80bbaea36c2,400c7b43c86d27d3,4a07b1988477502c,,Seokhyeon Ko,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/e512b80bbaea36c2,
5fcf18bcd2a020f1,400c7b43c86d27d3,285ae0b4a68221f4,,JunYong Park,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/5fcf18bcd2a020f1,
fff3218758c513b8,400c7b43c86d27d3,07047eb7d17fb0a2,,Daria Zhelezniakova,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/fff3218758c513b8,
2bfc0212f2cae65b,400c7b43c86d27d3,9f5e3c20ce40b344,,Klaudia Sygula,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/2bfc0212f2cae65b,
8c140756bf43dcc2,400c7b43c86d27d3,f00ac08ab056af5d,,Tagir Ulanbekov,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/8c140756bf43dcc2,
a12d3a6c8aaf87ca,400c7b43c86d27d3,da7f113b5ea39c43,,Mohammed Usman,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/a12d3a6c8aaf87ca,
d75b3d3c2b209b75,de277a4abcfeea46,f1b2aa7853d1ed6e,,Kamaru Usman,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/d75b3d3c2b209b75,
79dfbbdd14fbbd11,de277a4abcfeea46,47b63240018d5d86,,Rose Namajunas,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/79dfbbdd14fbbd11,
e5bd7e6e2a50a843,de277a4abcfeea46,4144798612ef96e5,,Edmen Shahbazyan,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/e5bd7e6e2a50a843,
1714950933f88ab9,de277a4abcfeea46,b9f28e7045fdfce7,,Raoni Barcelos,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/1714950933f88ab9,
08c04f18b0f58d71,de277a4abcfeea46,841695e02c99a521,,Mansur Abdul-Malik,,0:36,,,,,,,,https://www.ufcstats.com/fight-details/08c04f18b0f58d71,
ec2034b134ae71cd,de277a4abcfeea46,a495f599e787614f,,Alonzo Menifield,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/ec2034b134ae71cd,
13e2ff8b3a122094,de277a4abcfeea46,eabf206b162b3b83,,Paul Craig,,4:59,,,,,,,,https://www.ufcstats.com/fight-details/13e2ff8b3a122094,
e861e9cc0118c670,de277a4abcfeea46,c58f51dedb310998,,Michael Chiesa,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/e861e9cc0118c670,
f6454f2e508626ec,de277a4abcfeea46,2e45d08b3f2f02c8,,Malcolm Wellmaker,,2:37,,,,,,,R,https://www.ufcstats.com/fight-details/f6454f2e508626ec,
b39b8ff0d7de211a,de277a4abcfeea46,88be62d6c1e6dadb,,Jose Ochoa,,0:11,,,,,,,R,https://www.ufcstats.com/fight-details/b39b8ff0d7de211a,
59c4fdb3c0673066,de277a4abcfeea46,5987b2458f4b5290,,Ricky Simon,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/59c4fdb3c0673066,
2ae7404681deb3b3,de277a4abcfeea46,8e382b585a92affe,,Phil Rowe,,4:03,,,,,,,R,https://www.ufcstats.com/fight-details/2ae7404681deb3b3,
ab325ea526824723,de277a4abcfeea46,5c637af9472ae7cc,,Jamey-Lyn Horth,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/ab325ea526824723,
e61d83e4e1f9c4d7,18c49685296c60e6,c03520b5c88ed6b4,,Merab Dvalishvili,,4:42,,,,,,,R,https://www.ufcstats.com/fight-details/e61d83e4e1f9c4d7,
81b84b34f0357fa5,18c49685296c60e6,1af1170ed937cba7,,Kayla Harrison,,4:55,,,,,,,R,https://www.ufcstats.com/fight-details/81b84b34f0357fa5,
e28e829800466aca,18c49685296c60e6,c1085e1701b13eca,,Joe Pyfer,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/e28e829800466aca,
df5dac45fc585fb0,18c49685296c60e6,bc711b6dd95c1af6,,Mario Bautista,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/df5dac45fc585fb0,
2129acab2280bd29,18c49685296c60e6,3a46b268013afede,,Kevin Holland,,1:03,,,,,,,R,https://www.ufcstats.com/fight-details/2129acab2280bd29,
b6a87389bdc36a00,18c49685296c60e6,17e97649403ba428,,Joshua Van,,4:01,,,,,,,R,https://www.ufcstats.com/fight-details/b6a87389bdc36a00,
01100a90b584215d,18c49685296c60e6,e90a2f22417af68e,,Azamat Murzakanov,,3:25,,,,,,,R,https://www.ufcstats.com/fight-details/01100a90b584215d,
ac977a0389682124,18c49685296c60e6,fc08099550072fe4,,Waldo Cortes-Acosta,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/ac977a0389682124,
f0488a4486a64af0,18c49685296c60e6,2caf993f53541fa1,,Andreas Gustafsson,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/f0488a4486a64af0,
d078e9046aa86307,18c49685296c60e6,2997e7fe3c9d3d4a,,Wang Cong,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/d078e9046aa86307,
9f4a0de31375ba04,18c49685296c60e6,a44020ea2e8cd026,,JooSang Yoo,,0:28,,,,,,,R,https://www.ufcstats.com/fight-details/9f4a0de31375ba04,
2e4064e0e6d4d92e,18c49685296c60e6,17734443a833cdf7,,Quillan Salkilld,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/2e4064e0e6d4d92e,
0e8599eca8ccfa32,18c49685296c60e6,e2be0c1a9b886d92,,MarQuel Mederos,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/0e8599eca8ccfa32,
212527d462690304,2a898bf9fb7710b3,72db2a14ffa73ece,,Mateusz Gamrot,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/212527d462690304,
305d8c85b35a7d4e,2a898bf9fb7710b3,3d074044a33825e7,,Ramiz Brahimaj,,3:16,,,,,,,R,https://www.ufcstats.com/fight-details/305d8c85b35a7d4e,
7aaa810540132a4b,2a898bf9fb7710b3,e4277e87a789d687,,Dustin Jacoby,,1:50,,,,,,,R,https://www.ufcstats.com/fight-details/7aaa810540132a4b,
106918bfbe24335d,2a898bf9fb7710b3,b9706f80d005036c,,Ketlen Vieira,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/106918bfbe24335d,
ad68450307a21ab1,2a898bf9fb7710b3,23dec7c47cb418f8,,Zachary Reese,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/ad68450307a21ab1,
baa2ee0bf7f97079,2a898bf9fb7710b3,253076a23d03dcd0,,Allan Nascimento,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/baa2ee0bf7f97079,
2521fed000747f47,2a898bf9fb7710b3,ac026518a9b4dc0f,,Jordan Leavitt,,1:39,,,,,,,R,https://www.ufcstats.com/fight-details/2521fed000747f47,
ae89ba793121fe0c,2a898bf9fb7710b3,4bdedbdeedff7d1d,,Bolaji Oki,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/ae89ba793121fe0c,
73240bea13ed5e71,2a898bf9fb7710b3,87f8699fdcc2c404,,Alice Ardelean,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/73240bea13ed5e71,
a81ad236a2f221f2,8ad022dd81224f61,c32aeb1a59e6272d,,Michael Morales,,3:39,,,,,,,R,https://www.ufcstats.com/fight-details/a81ad236a2f221f2,
dcb27eef6441268c,8ad022dd81224f61,480779d7f9a424d3,,Mairon Santos,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/dcb27eef6441268c,
b3044bf646306e7f,8ad022dd81224f61,49d2a08964c5eb11,,Nursulton Ruziboev,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/b3044bf646306e7f,
fe2acfdaaaec3dba,8ad022dd81224f61,20bccc9bb4ceb23e,,Melquizael Costa,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/fe2acfdaaaec3dba,
a9a6cca4bbf7a5db,8ad022dd81224f61,5eb50529a8418b77,,Gabe Green,,3:43,,,,,,,R,https://www.ufcstats.com/fight-details/a9a6cca4bbf7a5db,
8ba31cf0b3164b72,8ad022dd81224f61,7026eca45f65377b,,Jared Gordon,,3:37,,,,,,,R,https://www.ufcstats.com/fight-details/8ba31cf0b3164b72,
d6e2bc6e6c0cc4fe,8ad022dd81224f61,70380ccdc81915b8,,Yadier del Valle,,2:54,,,,,,,R,https://www.ufcstats.com/fight-details/d6e2bc6e6c0cc4fe,
f75fe8b384b0db11,8ad022dd81224f61,5078e1dacf9d25f4,,Luana Santos,,4:59,,,,,,,R,https://www.ufcstats.com/fight-details/f75fe8b384b0db11,
66887532be2de5ee,8ad022dd81224f61,cffb87059e645bd1,,Denise Gomes,,0:30,,,,,,,R,https://www.ufcstats.com/fight-details/66887532be2de5ee,
18a7dc86279066f8,8ad022dd81224f61,b671bdf981ad527d,,HyunSung Park,,2:26,,,,,,,R,https://www.ufcstats.com/fight-details/18a7dc86279066f8,
afdd95ae7b7cdb0c,8ad022dd81224f61,31ef8b67e13495b3,,Tecia Pennington,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/afdd95ae7b7cdb0c,
b873c116e39c9920,118463dd8db16e7f,6b453bc35a823c3f,,Jack Della Maddalena,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/b873c116e39c9920,
9e9d1764a015f313,118463dd8db16e7f,132deb59abae64b1,,Valentina Shevchenko,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/9e9d1764a015f313,
891b2faf1bff38ee,118463dd8db16e7f,24656ef4d605c96f,,Aiemann Zahabi,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/891b2faf1bff38ee,
0f53eb509d0ffeb9,118463dd8db16e7f,262d32ebda89efc4,,Natalia Silva,,5:00,,,,,,,R,https://www.ufcstats.com/fight-details/0f53eb509d0ffeb9,
c7190cd03e53fb61,118463dd8db16e7f,c2299ec916bc7c56,,Benoit Saint Denis,,2:35,,,,,,,R,https://www.ufcstats.com/fight-details/c7190cd03e53fb61,
2521234a4bf7c615,118463dd8db16e7f,dd6103dd7127db1d,,Mike Malott,,0:26,,,,,,,R,https://www.ufcstats.com/fight-details/2521234a4bf7c615,
