fight_id,event_id,r_fighter_id,b_fighter_id,r_fighter_name,b_fighter_name,weight_class,winner_corner,fight_url
60c441c5838dfac2,0b5b6876c2a4723f,da0995f19b749cfa,d2cd7a69cc55e7ed,Mark Madsen,Austin Hubbard,Lightweight,R,https://www.ufcstats.com/fight-details/60c441c5838dfac2
891470d896b1de5a,0b5b6876c2a4723f,08af939f41b5a57b,7cbf7c78d3b34218,Beneil Dariush,Drakkar Klose,Lightweight,R,https://www.ufcstats.com/fight-details/891470d896b1de5a
a70c43cafabc73c3,0b5b6876c2a4723f,260e9e0d4954aea6,88d7b6d8230e1f3f,Rodolfo Vieira,Saparbeg Safarov,Middleweight,R,https://www.ufcstats.com/fight-details/a70c43cafabc73c3
b46f2f007b622bce,0b5b6876c2a4723f,1338e2c7480bdf9e,f77c68bb4be8516d,Israel Adesanya,Yoel Romero,Middleweight,R,https://www.ufcstats.com/fight-details/b46f2f007b622bce
cd258394e8d58d04,0b5b6876c2a4723f,b50a426a33da0012,36549928f90f1d36,Sean O'Malley,Jose Quinonez,Bantamweight,R,https://www.ufcstats.com/fight-details/cd258394e8d58d04
cf0a6466b762c668,0b5b6876c2a4723f,1ebe20ebbfa15e29,3d6749c4267da18f,Zhang Weili,Joanna Jedrzejczyk,Women's Strawweight,R,https://www.ufcstats.com/fight-details/cf0a6466b762c668
d66a8591af39ca7b,0b5b6876c2a4723f,84b3e7d38f2d2ec5,e64b96c07d7ce999,Neil Magny,Li Jingliang,Welterweight,R,https://www.ufcstats.com/fight-details/d66a8591af39ca7b
d671f436fab2a252,0b5b6876c2a4723f,6ac9bc2953c47345,483a953b18d73bb3,Gerald Meerschaert,Deron Winn,Middleweight,R,https://www.ufcstats.com/fight-details/d671f436fab2a252
daa38964824f1b9f,0b5b6876c2a4723f,9560ff14eb3129f7,e00a3dee329a51f7,Giga Chikadze,Jamall Emmers,Featherweight,R,https://www.ufcstats.com/fight-details/daa38964824f1b9f
0f51869f98afa6c0,0b64d0fed453ef7f,792be9a24df82ed6,aa72b0f831d0bfe5,Brandon Moreno,Deiveson Figueiredo,Flyweight,R,https://www.ufcstats.com/fight-details/0f51869f98afa6c0
1b4d5dbf5f663a97,0b64d0fed453ef7f,a2ea77e974c5889f,92fa1401b7927da3,Carlos Felipe,Jake Collier,Heavyweight,R,https://www.ufcstats.com/fight-details/1b4d5dbf5f663a97
34cb6e9952cd30a4,0b64d0fed453ef7f,729d4bd5a6cd0a97,12f91bfa8f1f723b,Lauren Murphy,Joanne Wood,Women's Flyweight,R,https://www.ufcstats.com/fight-details/34cb6e9952cd30a4
34d38d77c1d3f00e,0b64d0fed453ef7f,91dac5e69e28d5b5,4c2d90e335e6df19,Pannie Kianzad,Alexis Davis,Women's Bantamweight,R,https://www.ufcstats.com/fight-details/34d38d77c1d3f00e
43dfb2c1e5fecac9,0b64d0fed453ef7f,b1b0729d27936f2f,427b5953ac8e3a27,Belal Muhammad,Demian Maia,Welterweight,R,https://www.ufcstats.com/fight-details/43dfb2c1e5fecac9
4560734220b96851,0b64d0fed453ef7f,eabf206b162b3b83,5444c5a201d3ee5a,Paul Craig,Jamahal Hill,Light Heavyweight,R,https://www.ufcstats.com/fight-details/4560734220b96851
6cd44e1b2d093ea4,0b64d0fed453ef7f,1338e2c7480bdf9e,7acbb0972e75281a,Israel Adesanya,Marvin Vettori,Middleweight,R,https://www.ufcstats.com/fight-details/6cd44e1b2d093ea4
7d2051c6bae907cb,0b64d0fed453ef7f,37ed1ab2f8b819f4,519e4fe37ce9ff75,Brad Riddell,Drew Dober,Lightweight,R,https://www.ufcstats.com/fight-details/7d2051c6bae907cb
84cde29aebf6c00c,0b64d0fed453ef7f,b93c06d09d1c4ac0,971246648e162f0d,Steven Peterson,Chase Hooper,Featherweight,R,https://www.ufcstats.com/fight-details/84cde29aebf6c00c
9127a6430e46292c,0b64d0fed453ef7f,cad24459b28592ca,a17ad5a5048e8c3f,Eryk Anders,Darren Stewart,Light Heavyweight,R,https://www.ufcstats.com/fight-details/9127a6430e46292c
b070b8c2c489d838,0b64d0fed453ef7f,f1fac969a1d70b08,8355922d564b152c,Leon Edwards,Nate Diaz,Welterweight,R,https://www.ufcstats.com/fight-details/b070b8c2c489d838
d4ad90ac58429b64,0b64d0fed453ef7f,809bd1a871491508,dccb63727f2f5f74,Terrance McKinney,Matt Frevola,Lightweight,R,https://www.ufcstats.com/fight-details/d4ad90ac58429b64
d66164d2c770da68,0b64d0fed453ef7f,76e2870ffafbe38f,2c9d00968f818270,Movsar Evloev,Hakeem Dawodu,Featherweight,R,https://www.ufcstats.com/fight-details/d66164d2c770da68
dedb74ee9d84deab,0b64d0fed453ef7f,1e4f273069fb9e85,2f1a257d6777096d,Fares Ziam,Luigi Vendramini,Lightweight,R,https://www.ufcstats.com/fight-details/dedb74ee9d84deab
2335e75ce63805b6,0c01568b1ac77bff,f166e93d04a8c274,def8166ff24bd237,Diego Lopes,Brian Ortega,Featherweight,R,https://www.ufcstats.com/fight-details/2335e75ce63805b6
2397e2a92710705a,0c01568b1ac77bff,d3f5d33d61cd00c9,578ef12674df1e6a,Norma Dumont,Irene Aldana,Women's Bantamweight,R,https://www.ufcstats.com/fight-details/2397e2a92710705a
27d98a8ee6608e27,0c01568b1ac77bff,323d4ca260dfa0ba,4148802ae4a50768,Esteban Ribovics,Daniel Zellhuber,Lightweight,R,https://www.ufcstats.com/fight-details/27d98a8ee6608e27
3146e5a47a922976,0c01568b1ac77bff,c03520b5c88ed6b4,b50a426a33da0012,Merab Dvalishvili,Sean O'Malley,Bantamweight,R,https://www.ufcstats.com/fight-details/3146e5a47a922976
3733d100f7bd5590,0c01568b1ac77bff,e4a47b07044ddd72,2e7878927067fdca,Ignacio Bahamondes,Manuel Torres,Lightweight,R,https://www.ufcstats.com/fight-details/3733d100f7bd5590
3cdc6fea724be133,0c01568b1ac77bff,fe2babf95de24fb1,7d420039bbfe7c1a,Raul Rosas Jr.,Aoriqileng,Bantamweight,R,https://www.ufcstats.com/fight-details/3cdc6fea724be133
6f83cfae0c800ef8,0c01568b1ac77bff,132deb59abae64b1,e8b731feff72294b,Valentina Shevchenko,Alexa Grasso,Women's Flyweight,R,https://www.ufcstats.com/fight-details/6f83cfae0c800ef8
78b506e5092a27fd,0c01568b1ac77bff,f2900678e98f6d6a,6d68c1afe954f121,Ronaldo Rodriguez,Ode Osbourne,Flyweight,R,https://www.ufcstats.com/fight-details/78b506e5092a27fd
c60a317c7767abb7,0c01568b1ac77bff,8bd4200561c77a62,40cb680ae1cd331f,Ketlen Souza,Yazmin Jauregui,Women's Strawweight,R,https://www.ufcstats.com/fight-details/c60a317c7767abb7
dae8ad2e03aa4a9a,0c01568b1ac77bff,17e97649403ba428,5ef94841c4bc3f86,Joshua Van,Edgar Chairez,Flyweight,R,https://www.ufcstats.com/fight-details/dae8ad2e03aa4a9a
32a8f38bd1d46e3e,0c1773639c795466,f53d4f21d1b5f2dc,cbb682f5fcc44bfc,Diego Ferreira,Anthony Pettis,Lightweight,R,https://www.ufcstats.com/fight-details/32a8f38bd1d46e3e
36032308b7e86fd0,0c1773639c795466,634e2fb70bde3fd5,fc169c387b4b465d,Holly Holm,Raquel Pennington,Women's Bantamweight,R,https://www.ufcstats.com/fight-details/36032308b7e86fd0
4eff0432bd364a23,0c1773639c795466,7be14eaed4c74856,6d68c1afe954f121,Brian Kelleher,Ode Osbourne,Bantamweight,R,https://www.ufcstats.com/fight-details/4eff0432bd364a23
5868c154789648f0,0c1773639c795466,94426bb170c88115,8fd808923cffff82,Sodiq Yusuff,Andre Fili,Featherweight,R,https://www.ufcstats.com/fight-details/5868c154789648f0
6087c50c5f95a677,0c1773639c795466,c2a670b22d2e196f,ba1e6cb3d43f7430,Aleksa Camur,Justin Ledet,Light Heavyweight,R,https://www.ufcstats.com/fight-details/6087c50c5f95a677
63dd38f0dcc2ee88,0c1773639c795466,519e4fe37ce9ff75,b7b84ccd221be298,Drew Dober,Nasrat Haqparast,Lightweight,R,https://www.ufcstats.com/fight-details/63dd38f0dcc2ee88
702759500d47a059,0c1773639c795466,98c23cb6da5b3352,068f8a189a47fea6,Aleksei Oleinik,Maurice Greene,Heavyweight,R,https://www.ufcstats.com/fight-details/702759500d47a059
760b5b16b4931a77,0c1773639c795466,4498b382c65a7faa,6a740daf1b279661,Roxanne Modafferi,Maycee Barber,Women's Flyweight,R,https://www.ufcstats.com/fight-details/760b5b16b4931a77
96fe84d051847591,0c1773639c795466,70d2329a92864fdb,6fd953151d981979,Sabina Mazo,JJ Aldrich,Women's Flyweight,R,https://www.ufcstats.com/fight-details/96fe84d051847591
eed6c9aff2234b7a,0c1773639c795466,f4c49976c75c5ab2,1d00756835ca67c9,Conor McGregor,Donald Cerrone,Welterweight,R,https://www.ufcstats.com/fight-details/eed6c9aff2234b7a
ff467a5f06a91a0f,0c1773639c795466,b1d19449397541dc,c96d9178c9ed9e62,Askar Askarov,Tim Elliott,Flyweight,R,https://www.ufcstats.com/fight-details/ff467a5f06a91a0f
05065fa2bc3693b4,0c3838c8f7c620c2,b96619b3acd7d9da,f72465a784c1b084,Miesha Tate,Jessica Eye,Women's Bantamweight,R,https://www.ufcstats.com/fight-details/05065fa2bc3693b4
23a75c0338d25abc,0c3838c8f7c620c2,66ab58d0b3783607,22aa91e402d0fe1f,Andrew Holbrook,Ramsey Nijem,Lightweight,R,https://www.ufcstats.com/fight-details/23a75c0338d25abc
23fd9d50a99665fe,0c3838c8f7c620c2,5ef0088c1b19beeb,fc9a9559a05f2704,Bryan Caraway,Eddie Wineland,Bantamweight,R,https://www.ufcstats.com/fight-details/23fd9d50a99665fe
53efc226c8eaf768,0c3838c8f7c620c2,dcbf01d605681ad1,a7ddae0be8b78147,Elizabeth Phillips,Jessamyn Duke,Women's Bantamweight,R,https://www.ufcstats.com/fight-details/53efc226c8eaf768
6275b448b6c35f1f,0c3838c8f7c620c2,d1941565abf50b16,d1e7fc58d4225cdf,Jim Miller,Danny Castillo,Lightweight,R,https://www.ufcstats.com/fight-details/6275b448b6c35f1f
bb56f4e502512ad0,0c3838c8f7c620c2,3bad7ef643840f67,3be081c29bf734d9,Joe Lauzon,Takanori Gomi,Lightweight,R,https://www.ufcstats.com/fight-details/bb56f4e502512ad0
c1bfbf5447f21f37,0c3838c8f7c620c2,4ba8d454f762005d,68c11c27d4d56572,Zak Cummings,Dominique Steele,Middleweight,R,https://www.ufcstats.com/fight-details/c1bfbf5447f21f37
c97e99ca5422f03b,0c3838c8f7c620c2,64a50dad704d1d49,e5010b1b94ca5755,Edson Barboza,Paul Felder,Lightweight,R,https://www.ufcstats.com/fight-details/c97e99ca5422f03b
cd55220a7b1378c4,0c3838c8f7c620c2,4d44f37107f01b9b,fcd448a2fe1a23cc,Tom Lawlor,Gian Villante,Light Heavyweight,R,https://www.ufcstats.com/fight-details/cd55220a7b1378c4
da7d7b4f20cd2af5,0c3838c8f7c620c2,8f6a18831a120817,5f99b2bafb10305f,James Krause,Daron Cruickshank,Lightweight,R,https://www.ufcstats.com/fight-details/da7d7b4f20cd2af5
e8f499827178a321,0c3838c8f7c620c2,484acc7b0f856ce9,6e0273f9478be71e,Ben Saunders,Kenny Robertson,Welterweight,R,https://www.ufcstats.com/fight-details/e8f499827178a321
f963d716384153ff,0c3838c8f7c620c2,c849740a3ff51931,2c99576fefe53c7c,TJ Dillashaw,Renan Barao,Bantamweight,R,https://www.ufcstats.com/fight-details/f963d716384153ff
20a6710c50698166,0cf935519d439ba6,1652f3213655b935,275cafc9de131c83,Phil Baroni,Dave Menne,Middleweight,R,https://www.ufcstats.com/fight-details/20a6710c50698166
56ba0c15cf501669,0cf935519d439ba6,d90b630e0561818b,b44f39a5c6596953,Gan McGee,Pedro Rizzo,Heavyweight,R,https://www.ufcstats.com/fight-details/56ba0c15cf501669
826b03504b9bad4e,0cf935519d439ba6,eb1723480fa2f96c,40a604761ca7d64d,Caol Uno,Din Thomas,Lightweight,R,https://www.ufcstats.com/fight-details/826b03504b9bad4e
9e62f31318d21a32,0cf935519d439ba6,029880cdbf5ca089,01b39decaf0abf6a,Sean Sherk,Benji Radach,Welterweight,R,https://www.ufcstats.com/fight-details/9e62f31318d21a32
b0ed7f6450ad33c5,0cf935519d439ba6,73c7cfa551289285,86dfed7cc24a9fa7,BJ Penn,Matt Serra,Lightweight,R,https://www.ufcstats.com/fight-details/b0ed7f6450ad33c5
e06ff3d3f1c0ab69,0cf935519d439ba6,50cc91ce2982785d,0aa92558424ced9e,Ricco Rodriguez,Randy Couture,Heavyweight,R,https://www.ufcstats.com/fight-details/e06ff3d3f1c0ab69
e7183e758f6b8bda,0cf935519d439ba6,0e041d43a47d2e4b,394f55ebca199124,Matt Lindland,Ivan Salaverry,Middleweight,R,https://www.ufcstats.com/fight-details/e7183e758f6b8bda
ffe4379d6bd1e82b,0cf935519d439ba6,2a542ee8a8b83559,4e9fb05d7e5e61b8,Tim Sylvia,Wesley Correira,Heavyweight,R,https://www.ufcstats.com/fight-details/ffe4379d6bd1e82b
0568994b8323d640,0db70ca89e1c7374,c80095f6092271a7,83d0de122f2f9664,Tim Boetsch,Michael Patt,Light Heavyweight,R,https://www.ufcstats.com/fight-details/0568994b8323d640
3e126f482e9a84b8,0db70ca89e1c7374,ee779c43a8926d52,a390eb8a9b2df298,Rashad Evans,Chuck Liddell,Light Heavyweight,R,https://www.ufcstats.com/fight-details/3e126f482e9a84b8
81734d11cb6a8ebb,0db70ca89e1c7374,2be6596a9db33bf5,5be86bb2f78fef2f,Jason MacDonald,Jason Lambert,Middleweight,R,https://www.ufcstats.com/fight-details/81734d11cb6a8ebb
976f7f5e7537c62b,0db70ca89e1c7374,aa1952ec0b3dd8e1,8a59d346dc976a10,Kurt Pellegrino,Thiago Tavares,Lightweight,R,https://www.ufcstats.com/fight-details/976f7f5e7537c62b
9a596aaa2b9a18db,0db70ca89e1c7374,55a7b2d4e54ffac9,1c86754617d9813a,Ryo Chonan,Roan Carneiro,Welterweight,R,https://www.ufcstats.com/fight-details/9a596aaa2b9a18db
a34dc525a16ce375,0db70ca89e1c7374,1ccf4e7caff270df,8ddf9c51c5fdea75,Dan Henderson,Rousimar Palhares,Middleweight,R,https://www.ufcstats.com/fight-details/a34dc525a16ce375
b74ecc368d3ecbc4,0db70ca89e1c7374,a8e6a69796280f17,8b69839f3555a67b,Nate Marquardt,Martin Kampmann,Middleweight,R,https://www.ufcstats.com/fight-details/b74ecc368d3ecbc4
c5574b79e31a1b2b,0db70ca89e1c7374,d897897060f10a3a,98b80a717b9bda17,Rich Franklin,Matt Hamill,Light Heavyweight,R,https://www.ufcstats.com/fight-details/c5574b79e31a1b2b
cafb86764ea92268,0db70ca89e1c7374,9bcf8603ceb25680,31123249b0bbf52e,Dong Hyun Kim,Matt Brown,Welterweight,R,https://www.ufcstats.com/fight-details/cafb86764ea92268
089a17e450cc98aa,0db9d2486d564a3c,8a1f3b5c526cd6e6,ee9ebceabfd16fa7,Daniel Rodriguez,Kevin Lee,Welterweight,R,https://www.ufcstats.com/fight-details/089a17e450cc98aa
0f3a91caeaa55094,0db9d2486d564a3c,e4277e87a789d687,a17ad5a5048e8c3f,Dustin Jacoby,Darren Stewart,Light Heavyweight,R,https://www.ufcstats.com/fight-details/0f3a91caeaa55094
1de342e9309c5f0f,0db9d2486d564a3c,6ac9bc2953c47345,ea7e5bc78d9de658,Gerald Meerschaert,Makhmud Muradov,Middleweight,R,https://www.ufcstats.com/fight-details/1de342e9309c5f0f
2cb9ba68fc855f33,0db9d2486d564a3c,6fd953151d981979,2c483cf443f38ece,JJ Aldrich,Vanessa Demopoulos,Women's Flyweight,R,https://www.ufcstats.com/fight-details/2cb9ba68fc855f33
5086f9fb4fdc2f60,0db9d2486d564a3c,f626118b6da0e020,b12fb759e02378de,Bryan Battle,Gilbert Urbina,Middleweight,R,https://www.ufcstats.com/fight-details/5086f9fb4fdc2f60
58d5e4afc2dd35d1,0db9d2486d564a3c,4dcfb28c011c11b2,d156513a19acf856,Wellington Turman,Sam Alvey,Middleweight,R,https://www.ufcstats.com/fight-details/58d5e4afc2dd35d1
5cd1869013741767,0db9d2486d564a3c,9560ff14eb3129f7,64a50dad704d1d49,Giga Chikadze,Edson Barboza,Featherweight,R,https://www.ufcstats.com/fight-details/5cd1869013741767
ad3aa9520131ff2e,0db9d2486d564a3c,5f61780fe5e9b6d0,ce175eaafe867d1f,Andre Petroski,Micheal Gillmore,Middleweight,R,https://www.ufcstats.com/fight-details/ad3aa9520131ff2e
be4890f4aaadec28,0db9d2486d564a3c,c0386644627a7ee5,d05412b513b19621,Mana Martinez,Guido Cannetti,Bantamweight,R,https://www.ufcstats.com/fight-details/be4890f4aaadec28
e24c8aab497b4fe1,0db9d2486d564a3c,eae431e70064e046,77d7295d1b22c694,Abdul Razak Alhassan,Alessio Di Chirico,Middleweight,R,https://www.ufcstats.com/fight-details/e24c8aab497b4fe1
ed64e42263bf50bf,0db9d2486d564a3c,cd3d7e37ff2d679c,7af33fc4435017f1,Ricky Turcios,Brady Hiestand,Bantamweight,R,https://www.ufcstats.com/fight-details/ed64e42263bf50bf
ef4484943b1c68a9,0db9d2486d564a3c,b8bbdeff718dbb7d,e00a3dee329a51f7,Pat Sabatini,Jamall Emmers,Featherweight,R,https://www.ufcstats.com/fight-details/ef4484943b1c68a9
002cb1bb411c5f60,0e9869d712e81f8f,d897897060f10a3a,22e47b53e4ceb27c,Rich Franklin,David Loiseau,Middleweight,R,https://www.ufcstats.com/fight-details/002cb1bb411c5f60
00dc5354794818a7,0e9869d712e81f8f,a8e6a69796280f17,dbaaf42313af90fa,Nate Marquardt,Joe Doerksen,Middleweight,R,https://www.ufcstats.com/fight-details/00dc5354794818a7
0cc225bf45697271,0e9869d712e81f8f,0a97691039c4bbfb,5f04e3d58d9ce982,Mark Hominick,Yves Edwards,Lightweight,R,https://www.ufcstats.com/fight-details/0cc225bf45697271
7ba640f8b70bc685,0e9869d712e81f8f,501b07aec9b8fc2d,f34312c2ccfa0e00,Sam Stout,Spencer Fisher,Lightweight,R,https://www.ufcstats.com/fight-details/7ba640f8b70bc685
7ca8095148c23b71,0e9869d712e81f8f,5be86bb2f78fef2f,f3388d2cf7ab3f64,Jason Lambert,Rob MacDonald,Light Heavyweight,R,https://www.ufcstats.com/fight-details/7ca8095148c23b71
817c3b44517daa91,0e9869d712e81f8f,6506c1d34da9c013,73c7cfa551289285,Georges St-Pierre,BJ Penn,Welterweight,R,https://www.ufcstats.com/fight-details/817c3b44517daa91
82a5e1bba6b843be,0e9869d712e81f8f,62918a2118de08b2,49efbdc6c9f650c4,Tom Murphy,Icho Larenas,Heavyweight,R,https://www.ufcstats.com/fight-details/82a5e1bba6b843be
f989a1acbda0e16a,0e9869d712e81f8f,9fe85152f351e737,6888e31ce88f5b17,Mike Swick,Steve Vigneault,Middleweight,R,https://www.ufcstats.com/fight-details/f989a1acbda0e16a
10f54096561f587d,0ec821423baa26bd,33b2f68ef95252e0,8cb76103cd8a1562,Miguel Torres,Nick Pace,Bantamweight,R,https://www.ufcstats.com/fight-details/10f54096561f587d
206db35805bb83dc,0ec821423baa26bd,1ccf4e7caff270df,140745cbbcb023ac,Dan Henderson,Mauricio Rua,Light Heavyweight,R,https://www.ufcstats.com/fight-details/206db35805bb83dc
2f5ced39b8208e46,0ec821423baa26bd,c0ab242c40decc55,497ba5b12a4bfc47,Ryan Bader,Jason Brilz,Light Heavyweight,R,https://www.ufcstats.com/fight-details/2f5ced39b8208e46
30c574f33700010a,0ec821423baa26bd,a1f6999fe57236e0,d4f364dd076bb0e2,Wanderlei Silva,Cung Le,Middleweight,R,https://www.ufcstats.com/fight-details/30c574f33700010a
39e7bb2a0842b8a1,0ec821423baa26bd,d1e7fc58d4225cdf,e2b8186b618b00c4,Danny Castillo,Shamar Bailey,Lightweight,R,https://www.ufcstats.com/fight-details/39e7bb2a0842b8a1
421842986f10851e,0ec821423baa26bd,fd5b6598a3b70c0a,31123249b0bbf52e,Seth Baczynski,Matt Brown,Welterweight,R,https://www.ufcstats.com/fight-details/421842986f10851e
50ffbc85d3c50604,0ec821423baa26bd,c6a33ff198aaaeeb,b959e8c7fd8390d2,Stephan Bonnar,Kyle Kingsbury,Light Heavyweight,R,https://www.ufcstats.com/fight-details/50ffbc85d3c50604
52f77a9f9eb66ab7,0ec821423baa26bd,d0314416a7f26527,d18dbcb0f8e2b55d,Michael McDonald,Alex Soto,Bantamweight,R,https://www.ufcstats.com/fight-details/52f77a9f9eb66ab7
73fd4982ef7aae44,0ec821423baa26bd,78114b7199cef90c,b26d3e3746fb4024,Urijah Faber,Brian Bowles,Bantamweight,R,https://www.ufcstats.com/fight-details/73fd4982ef7aae44
89820fae001dd151,0ec821423baa26bd,8b69839f3555a67b,5b5307450405abf0,Martin Kampmann,Rick Story,Welterweight,R,https://www.ufcstats.com/fight-details/89820fae001dd151
a117805ab030b194,0ec821423baa26bd,75e5fec9f72910ef,6a2f7c151031653d,Gleison Tibau,Rafael Dos Anjos,Lightweight,R,https://www.ufcstats.com/fight-details/a117805ab030b194
f754d17d5047d536,0ec821423baa26bd,3a8176e15b9887c1,4d44f37107f01b9b,Chris Weidman,Tom Lawlor,Middleweight,R,https://www.ufcstats.com/fight-details/f754d17d5047d536
15705df8ba8dcbe1,0ee783aa00e468f0,b0550072e5f0afa7,4130a743d9d22163,Yoshihiro Akiyama,Alan Belcher,Middleweight,R,https://www.ufcstats.com/fight-details/15705df8ba8dcbe1
55833bf5054126e2,0ee783aa00e468f0,6f018c039b4d5d80,30a09e43f15f1d75,Jon Fitch,Paulo Thiago,Welterweight,R,https://www.ufcstats.com/fight-details/55833bf5054126e2
55bcf58be822d115,0ee783aa00e468f0,9f1641c08cf8fbe2,bfc2fc38a0e20211,Shannon Gugerty,Matt Grice,Lightweight,R,https://www.ufcstats.com/fight-details/55bcf58be822d115
6d1093a1c31dab94,0ee783aa00e468f0,1ccf4e7caff270df,2b93ebd9f5417ad2,Dan Henderson,Michael Bisping,Middleweight,R,https://www.ufcstats.com/fight-details/6d1093a1c31dab94
6f6158830b01ea27,0ee783aa00e468f0,07f72a2a7591b409,20bcc9966affb19c,Jon Jones,Jake O'Brien,Light Heavyweight,R,https://www.ufcstats.com/fight-details/6f6158830b01ea27
8df2751dcbfa0fa2,0ee783aa00e468f0,513c6f1715e547a8,1ff9589f9065a9ed,Brock Lesnar,Frank Mir,Heavyweight,R,https://www.ufcstats.com/fight-details/8df2751dcbfa0fa2
b0dfb313364a7c80,0ee783aa00e468f0,6506c1d34da9c013,31ee470ef5dc8d7f,Georges St-Pierre,Thiago Alves,Welterweight,R,https://www.ufcstats.com/fight-details/b0dfb313364a7c80
b6234bf015c80fc5,0ee783aa00e468f0,9bcf8603ceb25680,a26198ba5093147e,Dong Hyun Kim,TJ Grant,Welterweight,R,https://www.ufcstats.com/fight-details/b6234bf015c80fc5
d9c3d7b09d8df3e4,0ee783aa00e468f0,d1941565abf50b16,86f582852a5b240a,Jim Miller,Mac Danzig,Lightweight,R,https://www.ufcstats.com/fight-details/d9c3d7b09d8df3e4
f885b95dbb354e3d,0ee783aa00e468f0,21b8a0f5c231096f,c6a33ff198aaaeeb,Mark Coleman,Stephan Bonnar,Light Heavyweight,R,https://www.ufcstats.com/fight-details/f885b95dbb354e3d
f8896b43f4ecf861,0ee783aa00e468f0,4d44f37107f01b9b,5d7bdab5e03e3216,Tom Lawlor,CB Dollaway,Middleweight,R,https://www.ufcstats.com/fight-details/f8896b43f4ecf861
18f1b88d8977c216,0eec866a077889f0,e1248941344b3288,def8166ff24bd237,Alexander Volkanovski,Brian Ortega,Featherweight,R,https://www.ufcstats.com/fight-details/18f1b88d8977c216
7233b2a56438d77a,0eec866a077889f0,132deb59abae64b1,729d4bd5a6cd0a97,Valentina Shevchenko,Lauren Murphy,Women's Flyweight,R,https://www.ufcstats.com/fight-details/7233b2a56438d77a
73f6b72b4889088f,0eec866a077889f0,4aa58269d0664b5b,16a64f93f6678b7b,Matthew Semelsberger,Martin Sano,Welterweight,R,https://www.ufcstats.com/fight-details/73f6b72b4889088f
7484298ad57099be,0eec866a077889f0,87c0b1c696ddfb43,a0e6753c42698f13,Jonathan Pearce,Omar Morales,Featherweight,R,https://www.ufcstats.com/fight-details/7484298ad57099be
7abc4520f63f2c06,0eec866a077889f0,4d8fa64202cee4c1,681399317dbf4701,Jalin Turner,Uros Medic,Lightweight,R,https://www.ufcstats.com/fight-details/7abc4520f63f2c06
92e006a93f983fb5,0eec866a077889f0,f2925e6db404bf1d,f57a8a52ca401ed9,Robbie Lawler,Nick Diaz,Middleweight,R,https://www.ufcstats.com/fight-details/92e006a93f983fb5
b3c23fb2d71bba51,0eec866a077889f0,193b9d1858bc4df3,b7b84ccd221be298,Dan Hooker,Nasrat Haqparast,Lightweight,R,https://www.ufcstats.com/fight-details/b3c23fb2d71bba51
bc276e0f07e30a54,0eec866a077889f0,c03520b5c88ed6b4,fea79f9bc8c68769,Merab Dvalishvili,Marlon Moraes,Bantamweight,R,https://www.ufcstats.com/fight-details/bc276e0f07e30a54
d8189169b2c8a2aa,0eec866a077889f0,12585614e0ed2626,f14f644d41ade29f,Nick Maximov,Cody Brundage,Middleweight,R,https://www.ufcstats.com/fight-details/d8189169b2c8a2aa
e7bb37681652c2c2,0eec866a077889f0,f7467152fd9f18a2,4498b382c65a7faa,Taila Santos,Roxanne Modafferi,Women's Flyweight,R,https://www.ufcstats.com/fight-details/e7bb37681652c2c2
f085f32bbb3220e1,0eec866a077889f0,d0aaedcf7ccd0b45,2f5cbecbbe18bac4,Chris Daukaus,Shamil Abdurakhimov,Heavyweight,R,https://www.ufcstats.com/fight-details/f085f32bbb3220e1
f4a2806f77ac1cdc,0eec866a077889f0,6a1901c62ab3870f,98215d037be5bcb7,Jessica Andrade,Cynthia Calvillo,Women's Flyweight,R,https://www.ufcstats.com/fight-details/f4a2806f77ac1cdc
f4df74046a1c4364,0eec866a077889f0,fa6796c55d6c5440,2cd428e9606856fd,Curtis Blaydes,Jairzinho Rozenstruik,Heavyweight,R,https://www.ufcstats.com/fight-details/f4df74046a1c4364
0f20c1d7c44fa5fe,0f7210aa8d61af8d,fe2babf95de24fb1,37098a6e6c27fb66,Raul Rosas Jr.,Vince Morales,Bantamweight,R,https://www.ufcstats.com/fight-details/0f20c1d7c44fa5fe
33e301872e2b5680,0f7210aa8d61af8d,792be9a24df82ed6,32ab52e5de93092d,Brandon Moreno,Steve Erceg,Flyweight,R,https://www.ufcstats.com/fight-details/33e301872e2b5680
41cdbcc0f3635b8f,0f7210aa8d61af8d,20bccc9bb4ceb23e,5ec591b78349ba7e,Melquizael Costa,Christian Rodriguez,Featherweight,R,https://www.ufcstats.com/fight-details/41cdbcc0f3635b8f
55376d5c205fa844,0f7210aa8d61af8d,9a97acbfd5a08bfa,72ea1984c52019b5,David Martinez,Saimon Oliveira,Bantamweight,R,https://www.ufcstats.com/fight-details/55376d5c205fa844
5ba7dd466e30169f,0f7210aa8d61af8d,34b96d52db1d26e6,f2900678e98f6d6a,Kevin Borjas,Ronaldo Rodriguez,Flyweight,R,https://www.ufcstats.com/fight-details/5ba7dd466e30169f
64fe6e61a24dbf39,0f7210aa8d61af8d,2f815ed5f8278ba6,baa9be02c3e3e038,Ateba Gautier,Jose Medina,Middleweight,R,https://www.ufcstats.com/fight-details/64fe6e61a24dbf39
7e3fc760b26b6ae4,0f7210aa8d61af8d,e132d47bd9efbbe0,c77a953488e5607d,Rafa Garcia,Vinc Pichel,Lightweight,R,https://www.ufcstats.com/fight-details/7e3fc760b26b6ae4
