fight_id,event_id,event_date_iso,red_name,blue_name,red_has_odds,blue_has_odds,matched_side,matched_name,missing_name,link_found,bfo_url,http_ok,http_error,html_len,table_found,blocks_total,blocks_with_header_date,matched_block,matched_block_used_row_fallback,matched_block_header_text,matched_block_event_date,opponent_row_assumed_second,open,close_low,close_high,reason_if_fail
0cf7a4593fd44e59,4f853e98886283cf,2022-08-20,Leonardo Santos,Jared Gordon,0,1,blue,Jared Gordon,Leonardo Santos,1,https://www.bestfightodds.com/fighters/Jared-Gordon-2971,1,,40283,1,20,19,0,,,,1,,,,NO_HEADER_WITHIN_TOL
43d7d4b67be48553,57591bbf1623574e,2022-06-04,Johnny Munoz,Tony Gravely,0,1,blue,Tony Gravely,Johnny Munoz,1,https://www.bestfightodds.com/fighters/Tony-Gravely-7346,1,,30669,1,14,14,0,,,,1,,,,NO_HEADER_WITHIN_TOL
a679800d2e7c3be2,57591bbf1623574e,2022-06-04,Ode Osbourne,Zarrukh Adashev,0,1,blue,Zarrukh Adashev,Ode Osbourne,1,https://www.bestfightodds.com/fighters/Zarrukh-Adashev-8577,1,,21153,1,8,8,0,,,,1,,,,NO_HEADER_WITHIN_TOL
ebefe958473b3843,8fd76e1b49c00ae2,2022-07-16,Punahele Soriano,Dalcha Lungiambula,0,1,blue,Dalcha Lungiambula,Punahele Soriano,1,https://www.bestfightodds.com/fighters/Dalcha-Lungiambula-9139,1,,21924,1,7,7,0,,,,1,,,,NO_HEADER_WITHIN_TOL
4a789cdd5aaf4439,a6c32678efd4f434,2022-05-21,Eryk Anders,JunYong Park,1,0,red,Eryk Anders,JunYong Park,1,https://www.bestfightodds.com/fighters/Eryk-Anders-6686,1,,50407,1,26,26,0,,,,1,,,,NO_HEADER_WITHIN_TOL
4d8d1701c43c5fea,4a9e305633f3ef47,2022-07-02,Ian Machado Garry,Gabe Green,0,1,blue,Gabe Green,Ian Machado Garry,1,https://www.bestfightodds.com/fighters/Gabe-Green-10506,1,,16913,1,4,4,0,,,,1,,,,NO_HEADER_WITHIN_TOL
2fa88b72973478b6,60ba33c3f555a7a3,2022-05-14,Ryan Spann,Ion Cutelaba,1,0,red,Ryan Spann,Ion Cutelaba,1,https://www.bestfightodds.com/fighters/Ryan-Spann-3502,1,,52331,1,28,28,0,,,,1,,,,NO_HEADER_WITHIN_TOL
04e6198326be4857,57591bbf1623574e,2022-06-04,Damon Jackson,Dan Argueta,1,0,red,Damon Jackson,Dan Argueta,1,https://www.bestfightodds.com/fighters/Damon-Jackson-3828,1,,56682,1,32,32,0,,,,1,,,,NO_HEADER_WITHIN_TOL
6010f681e54ba2cd,93bf96be327fcd98,2022-09-10,Chad Anheliger,Alatengheili,1,0,red,Chad Anheliger,Alatengheili,1,https://www.bestfightodds.com/fighters/Chad-Anheliger-12270,1,,19834,1,6,6,0,,,,1,,,,NO_HEADER_WITHIN_TOL
c020ccbd7cdefb6e,253d3f9e97ca149a,2022-05-07,Mauricio Rua,Ovince Saint Preux,1,0,red,Mauricio Rua,Ovince Saint Preux,1,https://www.bestfightodds.com/fighters/Mauricio-Rua-110,1,,48311,1,24,24,0,,,,1,,,,NO_HEADER_WITHIN_TOL
8289033e03b4d9a3,253d3f9e97ca149a,2022-05-07,Kleydson Rodrigues,CJ Vergara,1,0,red,Kleydson Rodrigues,CJ Vergara,1,https://www.bestfightodds.com/fighters/Kleydson-Rodrigues-12497,1,,21627,1,7,7,0,,,,1,,,,NO_HEADER_WITHIN_TOL
5b731da9e4be4391,6bf5a7d3e081ade2,2022-04-30,Gabe Green,Yohan Lainesse,0,1,blue,Yohan Lainesse,Gabe Green,1,https://www.bestfightodds.com/fighters/Yohan-Lainesse-9952,1,,22518,1,9,9,0,,,,1,,,,NO_HEADER_WITHIN_TOL
7c8701bb78cb4de8,6bf5a7d3e081ade2,2022-04-30,Jared Gordon,Grant Dawson,1,0,red,Jared Gordon,Grant Dawson,1,https://www.bestfightodds.com/fighters/Jared-Gordon-2971,1,,40283,1,20,19,0,,,,1,,,,NO_HEADER_WITHIN_TOL
88455c967a7ef6fc,253d3f9e97ca149a,2022-05-07,Ariane Carnelossi,Loopy Godinez,1,0,red,Ariane Carnelossi,Loopy Godinez,1,https://www.bestfightodds.com/fighters/Ariane-Carnelossi-9317,1,,18781,1,5,5,0,,,,1,,,,NO_HEADER_WITHIN_TOL
fad150a0288efbd7,60ba33c3f555a7a3,2022-05-14,Katlyn Cerminara,Amanda Ribas,0,1,blue,Amanda Ribas,Katlyn Cerminara,1,https://www.bestfightodds.com/fighters/Amanda-Ribas-7245,1,,30997,1,13,13,0,,,,1,,,,NO_HEADER_WITHIN_TOL
fb7ebdda8658fa05,8753e125f4499816,2022-04-16,Alatengheili,Kevin Croom,0,1,blue,Kevin Croom,Alatengheili,1,https://www.bestfightodds.com/fighters/Kevin-Croom-2068,1,,31539,1,16,16,0,,,,1,,,,NO_HEADER_WITHIN_TOL
e8c57c6259193466,236a37d96d476164,2022-04-23,Tyson Pedro,Ike Villanueva,1,0,red,Tyson Pedro,Ike Villanueva,1,https://www.bestfightodds.com/fighters/Tyson-Pedro-6826,1,,28955,1,12,12,0,,,,1,,,,NO_HEADER_WITHIN_TOL
ce3d94186567a684,1d00756835ca67c9,2022-03-19,Arnold Allen,Dan Hooker,1,0,red,Arnold Allen,Dan Hooker,1,https://www.bestfightodds.com/fighters/Arnold-Allen-4218,1,,37729,1,19,19,0,,,,1,,,,NO_HEADER_WITHIN_TOL
eac46cfead228e11,8753e125f4499816,2022-04-16,Jordan Leavitt,Trey Ogden,1,0,red,Jordan Leavitt,Trey Ogden,1,https://www.bestfightodds.com/fighters/Jordan-Leavitt-10210,1,,28360,1,12,12,0,,,,1,,,,NO_HEADER_WITHIN_TOL
ff6c8dab41efcc09,253d3f9e97ca149a,2022-05-07,Blagoy Ivanov,Marcos Rogerio de Lima,1,0,red,Blagoy Ivanov,Marcos Rogerio de Lima,1,https://www.bestfightodds.com/fighters/Blagoy-Ivanov-6929,1,,28242,1,11,11,0,,,,1,,,,NO_HEADER_WITHIN_TOL
8cc43d79b61efc25,eb42d4febfafefd1,2022-06-25,JP Buys,Cody Durden,0,1,blue,Cody Durden,JP Buys,1,https://www.bestfightodds.com/fighters/Cody-Durden-10231,1,,32440,1,14,14,0,,,,1,,,,NO_HEADER_WITHIN_TOL
313b85fe82b2ba80,3a97fda0de6f1fa4,2022-04-09,Ian Machado Garry,Darian Weeks,0,1,blue,Darian Weeks,Ian Machado Garry,1,https://www.bestfightodds.com/fighters/Darian-Weeks-10594,1,,18974,1,6,6,0,,,,1,,,,NO_HEADER_WITHIN_TOL
53d0df57a917c6a0,1d00756835ca67c9,2022-03-19,Jack Shore,Timur Valiev,1,0,red,Jack Shore,Timur Valiev,1,https://www.bestfightodds.com/fighters/Jack-Shore-6409,1,,37410,1,19,19,0,,,,1,,,,NO_HEADER_WITHIN_TOL
f682118709b4143e,a6c32678efd4f434,2022-05-21,Chidi Njokuani,Dusko Todorovic,1,0,red,Chidi Njokuani,Dusko Todorovic,1,https://www.bestfightodds.com/fighters/Chidi-Njokuani-2452,1,,50596,1,26,26,0,,,,1,,,,NO_HEADER_WITHIN_TOL
9b46a662b8fa1d8d,1f9344211ca7fd60,2022-03-12,Marlon Moraes,Song Yadong,1,0,red,Marlon Moraes,Song Yadong,1,https://www.bestfightodds.com/fighters/Marlon-Moraes-3248,1,,51508,1,26,26,0,,,,1,,,,NO_HEADER_WITHIN_TOL
d5323490163dde0e,75e0d3cc2262b732,2022-03-05,Dustin Jacoby,Michal Oleksiejczuk,1,0,red,Dustin Jacoby,Michal Oleksiejczuk,1,https://www.bestfightodds.com/fighters/Dustin-Jacoby-2939,1,,45250,1,24,24,0,,,,1,,,,NO_HEADER_WITHIN_TOL
4f6e7159e77d4215,8753e125f4499816,2022-04-16,Pat Sabatini,TJ Laramie,1,0,red,Pat Sabatini,TJ Laramie,1,https://www.bestfightodds.com/fighters/Pat-Sabatini-8167,1,,36722,1,21,21,0,,,,1,,,,NO_HEADER_WITHIN_TOL
36d9337a27b71ba9,75e0d3cc2262b732,2022-03-05,Devonte Smith,Ludovit Klein,1,0,red,Devonte Smith,Ludovit Klein,1,https://www.bestfightodds.com/fighters/Devonte-Smith-8473,1,,22024,1,7,7,0,,,,1,,,,NO_HEADER_WITHIN_TOL
61a20ff34b6948ba,f6a7b02c42e9fc5b,2022-02-26,Rongzhu,Ignacio Bahamondes,0,1,blue,Ignacio Bahamondes,Rongzhu,1,https://www.bestfightodds.com/fighters/Ignacio-Bahamondes-9750,1,,31859,1,14,14,0,,,,1,,,,NO_HEADER_WITHIN_TOL
001441f70c293931,1d00756835ca67c9,2022-03-19,Paddy Pimblett,Kazula Vargas,1,0,red,Paddy Pimblett,Kazula Vargas,1,https://www.bestfightodds.com/fighters/Paddy-Pimblett-4242,1,,43254,1,24,23,0,,,,1,,,,NO_HEADER_WITHIN_TOL
7458a37feabf8788,3a97fda0de6f1fa4,2022-04-09,Mickey Gall,Mike Malott,1,0,red,Mickey Gall,Mike Malott,1,https://www.bestfightodds.com/fighters/Mickey-Gall-6162,1,,32609,1,14,14,0,,,,1,,,,NO_HEADER_WITHIN_TOL
926977ec3ed0ebe1,236a37d96d476164,2022-04-23,Aoriqileng,Cameron Else,0,1,blue,Cameron Else,Aoriqileng,1,https://www.bestfightodds.com/fighters/Cameron-Else-4409,1,,21277,1,9,9,0,,,,1,,,,NO_HEADER_WITHIN_TOL
33cc40fc1da409d3,77940e45bc86208e,2022-02-19,Diana Belbita,Gloria de Paula,0,1,blue,Gloria de Paula,Diana Belbita,1,https://www.bestfightodds.com/fighters/Gloria-de-Paula-10420,1,,21715,1,7,7,0,,,,1,,,,NO_HEADER_WITHIN_TOL
d0b7a79d3e7f3362,1fac46d466abd5b8,2022-03-26,Chris Gutierrez,Batgerel Danaa,1,0,red,Chris Gutierrez,Batgerel Danaa,1,https://www.bestfightodds.com/fighters/Chris-Gutierrez-4725,1,,44320,1,23,23,0,,,,1,,,,NO_HEADER_WITHIN_TOL
2e94ee4b9f5fddea,8753e125f4499816,2022-04-16,Mayra Bueno Silva,Wu Yanan,1,0,red,Mayra Bueno Silva,Wu Yanan,1,https://www.bestfightodds.com/fighters/Mayra-Bueno-Silva-9839,1,,27428,1,11,11,0,,,,1,,,,NO_HEADER_WITHIN_TOL
d8945e21a63e2451,3a97fda0de6f1fa4,2022-04-09,Mackenzie Dern,Tecia Pennington,1,0,red,Mackenzie Dern,Tecia Pennington,1,https://www.bestfightodds.com/fighters/Mackenzie-Dern-6488,1,,42087,1,20,20,0,,,,1,,,,NO_HEADER_WITHIN_TOL
5cad3ab6553e9ec9,1f9344211ca7fd60,2022-03-12,Damon Jackson,Kamuela Kirk,1,0,red,Damon Jackson,Kamuela Kirk,1,https://www.bestfightodds.com/fighters/Damon-Jackson-3828,1,,56682,1,32,32,0,,,,1,,,,NO_HEADER_WITHIN_TOL
19e742ccaa09cf08,cbb682f5fcc44bfc,2022-02-12,Mana Martinez,Ronnie Lawrence,0,1,blue,Ronnie Lawrence,Mana Martinez,1,https://www.bestfightodds.com/fighters/Ronnie-Lawrence-6683,1,,20777,1,7,7,0,,,,1,,,,NO_HEADER_WITHIN_TOL
3b06c512abfa0494,1f9344211ca7fd60,2022-03-12,Matthew Semelsberger,AJ Fletcher,1,0,red,Matthew Semelsberger,AJ Fletcher,1,https://www.bestfightodds.com/fighters/Matthew-Semelsberger-10268,1,,29096,1,12,12,0,,,,1,,,,NO_HEADER_WITHIN_TOL
eb277b5ea2a19124,6bf5a7d3e081ade2,2022-04-30,Andrei Arlovski,Jake Collier,0,1,blue,Jake Collier,Andrei Arlovski,1,https://www.bestfightodds.com/fighters/Jake-Collier-3559,1,,36643,1,17,17,0,,,,1,,,,NO_HEADER_WITHIN_TOL
388adad23aaa9d39,cbb682f5fcc44bfc,2022-02-12,King Green,Nasrat Haqparast,0,1,blue,Nasrat Haqparast,King Green,1,https://www.bestfightodds.com/fighters/Nasrat-Haqparast-7622,1,,32868,1,14,14,0,,,,1,,,,NO_HEADER_WITHIN_TOL
226884e46a10865d,1f9344211ca7fd60,2022-03-12,Alex Pereira,Bruno Silva,1,0,red,Alex Pereira,Bruno Silva,1,https://www.bestfightodds.com/fighters/Alex-Pereira-10463,1,,33074,1,15,14,0,,,,1,,,,NO_HEADER_WITHIN_TOL
342779192b116314,883922e5cd6d8473,2022-02-05,Jason Witt,Phil Rowe,1,0,red,Jason Witt,Phil Rowe,1,https://www.bestfightodds.com/fighters/Jason-Witt-5711,1,,27136,1,12,12,0,,,,1,,,,NO_HEADER_WITHIN_TOL
f9a4e625dffc30d4,f5585e675af7afd4,2022-01-15,Katlyn Cerminara,Jennifer Maia,0,1,blue,Jennifer Maia,Katlyn Cerminara,1,https://www.bestfightodds.com/fighters/Jennifer-Maia-3198,1,,43387,1,21,21,0,,,,1,,,,NO_HEADER_WITHIN_TOL
507080ccded73591,cbb682f5fcc44bfc,2022-02-12,Jeremiah Wells,Blood Diamond,1,0,red,Jeremiah Wells,Blood Diamond,1,https://www.bestfightodds.com/fighters/Jeremiah-Wells-8059,1,,30429,1,15,15,0,,,,1,,,,NO_HEADER_WITHIN_TOL
99fd8396cbe1df03,77940e45bc86208e,2022-02-19,Kyle Daukaus,Jamie Pickett,1,0,red,Kyle Daukaus,Jamie Pickett,1,https://www.bestfightodds.com/fighters/Kyle-Daukaus-8840,1,,34340,1,17,17,0,,,,1,,,,NO_HEADER_WITHIN_TOL
f087a10a6f2bcc99,f6a7b02c42e9fc5b,2022-02-26,Josiane Nunes,Ramona Pascual,1,0,red,Josiane Nunes,Ramona Pascual,1,https://www.bestfightodds.com/fighters/Josiane-Nunes-11029,1,,21216,1,7,7,0,,,,1,,,,NO_HEADER_WITHIN_TOL
730f14ccff80f3b0,2a470ad41c22c25a,2021-12-18,Diego Ferreira,Mateusz Gamrot,0,1,blue,Mateusz Gamrot,Diego Ferreira,1,https://www.bestfightodds.com/fighters/Mateusz-Gamrot-4189,1,,47106,1,25,25,0,,,,1,,,,NO_HEADER_WITHIN_TOL
9039762cb9f4abdb,ef927e4fe2117ab8,2021-12-11,Jordan Wright,Bruno Silva,1,0,red,Jordan Wright,Bruno Silva,1,https://www.bestfightodds.com/fighters/Jordan-Wright-7848,1,,27766,1,11,11,0,,,,1,,,,NO_HEADER_WITHIN_TOL
4a116a55ffaa0d64,3a24769a4855040a,2022-06-11,Maheshate,Steve Garcia,0,1,blue,Steve Garcia,Maheshate,1,https://www.bestfightodds.com/fighters/Steve-Garcia-2576,1,,36232,1,20,20,0,,,,1,,,,NO_HEADER_WITHIN_TOL
5d64044b985004e7,509697e08673d2e5,2021-12-04,Clay Guida,Leonardo Santos,1,0,red,Clay Guida,Leonardo Santos,1,https://www.bestfightodds.com/fighters/Clay-Guida-23,1,,68209,1,38,38,0,,,,1,,,,NO_HEADER_WITHIN_TOL
01468f766dd7385c,f6a7b02c42e9fc5b,2022-02-26,Misha Cirkunov,Wellington Turman,1,0,red,Misha Cirkunov,Wellington Turman,1,https://www.bestfightodds.com/fighters/Misha-Cirkunov-5741,1,,33147,1,14,14,0,,,,1,,,,NO_HEADER_WITHIN_TOL
84c68c4c387d2e32,c95fbc085e17a532,2021-11-20,Cody Durden,Aoriqileng,1,0,red,Cody Durden,Aoriqileng,1,https://www.bestfightodds.com/fighters/Cody-Durden-10231,1,,32440,1,14,14,0,,,,1,,,,NO_HEADER_WITHIN_TOL
1cd8f5a107f64e39,c95fbc085e17a532,2021-11-20,Rani Yahya,Kyung Ho Kang,1,0,red,Rani Yahya,Kyung Ho Kang,1,https://www.bestfightodds.com/fighters/Rani-Yahya-199,1,,53396,1,28,28,0,,,,1,,,,NO_HEADER_WITHIN_TOL
fa3b28ff3585b4a0,48e093ea1f43a053,2021-11-06,Phil Hawes,Chris Curtis,0,1,blue,Chris Curtis,Phil Hawes,1,https://www.bestfightodds.com/fighters/Chris-Curtis-6020,1,,44987,1,23,23,0,,,,1,,,,NO_HEADER_WITHIN_TOL
733dcfec0cc9b439,48e093ea1f43a053,2021-11-06,Ian Machado Garry,Jordan Williams,0,1,blue,Jordan Williams,Ian Machado Garry,1,https://www.bestfightodds.com/fighters/Jordan-Williams-8229,1,,22119,1,8,8,0,,,,1,,,,NO_HEADER_WITHIN_TOL
238832b58a66ae07,cbb682f5fcc44bfc,2022-02-12,Alexander Hernandez,Renato Moicano,0,1,blue,Renato Moicano,Alexander Hernandez,1,https://www.bestfightodds.com/fighters/Renato-Moicano-5598,1,,41961,1,20,20,0,,,,1,,,,NO_HEADER_WITHIN_TOL
d69e3677060af4c7,48e093ea1f43a053,2021-11-06,Al Iaquinta,King Green,1,0,red,Al Iaquinta,King Green,1,https://www.bestfightodds.com/fighters/Al-Iaquinta-3221,1,,39181,1,18,18,0,,,,1,,,,NO_HEADER_WITHIN_TOL
9dfcf675cf2c1575,f5585e675af7afd4,2022-01-15,Calvin Kattar,Giga Chikadze,0,1,blue,Giga Chikadze,Calvin Kattar,1,https://www.bestfightodds.com/fighters/Giga-Chikadze-6073,1,,33285,1,15,15,0,,,,1,,,,NO_HEADER_WITHIN_TOL
4a5e5232346993c7,3974fa35c917af1d,2021-10-30,Hu Yaozong,Andre Petroski,1,0,red,Hu Yaozong,Andre Petroski,1,https://www.bestfightodds.com/fighters/Hu-Yaozong-7742,1,,17171,1,4,4,0,,,,1,,,,NO_HEADER_WITHIN_TOL
0669231ebe3dd560,335ad945324c3a2e,2022-01-22,Jack Della Maddalena,Pete Rodriguez,1,0,red,Jack Della Maddalena,Pete Rodriguez,1,https://www.bestfightodds.com/fighters/Jack-Della-Maddalena-7492,1,,29891,1,13,13,0,,,,1,,,,NO_HEADER_WITHIN_TOL
1fe58cdab57d233b,8a9c6c4301f6d088,2021-10-23,Tabatha Ricci,Maria Oliveira,1,0,red,Tabatha Ricci,Maria Oliveira,1,https://www.bestfightodds.com/fighters/Tabatha-Ricci-10312,1,,31524,1,14,14,0,,,,1,,,,NO_HEADER_WITHIN_TOL
3a8c0158d910546d,f5585e675af7afd4,2022-01-15,TJ Brown,Charles Rosa,0,1,blue,Charles Rosa,TJ Brown,1,https://www.bestfightodds.com/fighters/Charles-Rosa-5175,1,,31427,1,13,13,0,,,,1,,,,NO_HEADER_WITHIN_TOL
5ad4c0eae7512878,3974fa35c917af1d,2021-10-30,Islam Makhachev,Dan Hooker,1,0,red,Islam Makhachev,Dan Hooker,1,https://www.bestfightodds.com/fighters/Islam-Makhachev-5541,1,,50006,1,26,26,0,,,,1,,,,NO_HEADER_WITHIN_TOL
1013cdbb6c9a4a2e,b5abaa65f87938eb,2021-11-13,Ben Rothwell,Marcos Rogerio de Lima,1,0,red,Ben Rothwell,Marcos Rogerio de Lima,1,https://www.bestfightodds.com/fighters/Ben-Rothwell-743,1,,41332,1,20,20,0,,,,1,,,,NO_HEADER_WITHIN_TOL
cf020c71f1dbfa0b,8f4616698508f24d,2021-10-16,Batgerel Danaa,Brandon Davis,0,1,blue,Brandon Davis,Batgerel Danaa,1,https://www.bestfightodds.com/fighters/Brandon-Davis-7395,1,,27806,1,11,11,0,,,,1,,,,NO_HEADER_WITHIN_TOL
c20e6697335c3b3d,8753e125f4499816,2022-04-16,Lina Lansberg,Pannie Kianzad,0,1,blue,Pannie Kianzad,Lina Lansberg,1,https://www.bestfightodds.com/fighters/Pannie-Kianzad-5306,1,,38496,1,18,18,0,,,,1,,,,NO_HEADER_WITHIN_TOL
efc6af0151f72b87,3974fa35c917af1d,2021-10-30,Elizeu Zaleski dos Santos,Benoit Saint Denis,1,0,red,Elizeu Zaleski dos Santos,Benoit Saint Denis,1,https://www.bestfightodds.com/fighters/Elizeu-Zaleski-Dos-Santos-6667,1,,31575,1,13,13,0,,,,1,,,,NO_HEADER_WITHIN_TOL
b193e2317b21125c,8f4616698508f24d,2021-10-16,Manon Fiorot,Mayra Bueno Silva,1,0,red,Manon Fiorot,Mayra Bueno Silva,1,https://www.bestfightodds.com/fighters/Manon-Fiorot-8225,1,,29048,1,13,13,0,,,,1,,,,NO_HEADER_WITHIN_TOL
be8bee783d22bee2,8f4616698508f24d,2021-10-16,Loopy Godinez,Luana Carolina,0,1,blue,Luana Carolina,Loopy Godinez,1,https://www.bestfightodds.com/fighters/Luana-Carolina-8992,1,,25148,1,9,9,0,,,,1,,,,NO_HEADER_WITHIN_TOL
723a8a8c82cab1c8,509697e08673d2e5,2021-12-04,Maki Pitolo,Dusko Todorovic,1,0,red,Maki Pitolo,Dusko Todorovic,1,https://www.bestfightodds.com/fighters/Maki-Pitolo-6299,1,,28666,1,14,14,0,,,,1,,,,NO_HEADER_WITHIN_TOL
9fe62ea683decc55,8a9c6c4301f6d088,2021-10-23,Grant Dawson,Ricky Glenn,1,0,red,Grant Dawson,Ricky Glenn,1,https://www.bestfightodds.com/fighters/Grant-Dawson-5841,1,,34653,1,17,17,0,,,,1,,,,NO_HEADER_WITHIN_TOL
98842f17dfe4b4ef,8a9c6c4301f6d088,2021-10-23,Alex Caceres,SeungWoo Choi,1,0,red,Alex Caceres,SeungWoo Choi,1,https://www.bestfightodds.com/fighters/Alex-Caceres-2247,1,,62332,1,33,33,0,,,,1,,,,NO_HEADER_WITHIN_TOL
88256dd5a9aef1cc,8a9c6c4301f6d088,2021-10-23,JunYong Park,Gregory Rodrigues,0,1,blue,Gregory Rodrigues,JunYong Park,1,https://www.bestfightodds.com/fighters/Gregory-Rodrigues-6917,1,,38203,1,19,19,0,,,,1,,,,NO_HEADER_WITHIN_TOL
73f6b72b4889088f,0eec866a077889f0,2021-09-25,Matthew Semelsberger,Martin Sano,1,0,red,Matthew Semelsberger,Martin Sano,1,https://www.bestfightodds.com/fighters/Matthew-Semelsberger-10268,1,,29096,1,12,12,0,,,,1,,,,NO_HEADER_WITHIN_TOL
4b5f9b7c31d1205d,4c27ca8c8481f79a,2021-09-18,Ion Cutelaba,Devin Clark,0,1,blue,Devin Clark,Ion Cutelaba,1,https://www.bestfightodds.com/fighters/Devin-Clark-5571,1,,42437,1,21,21,0,,,,1,,,,NO_HEADER_WITHIN_TOL
c420c376cc1d149c,75e0d3cc2262b732,2022-03-05,Tim Elliott,Tagir Ulanbekov,0,1,blue,Tagir Ulanbekov,Tim Elliott,1,https://www.bestfightodds.com/fighters/Tagir-Ulanbekov-7598,1,,25069,1,10,10,0,,,,1,,,,NO_HEADER_WITHIN_TOL
777c65184aa63894,d247691a6c0e9034,2021-10-09,Alexandr Romanov,Jared Vanderaa,0,1,blue,Jared Vanderaa,Alexandr Romanov,1,https://www.bestfightodds.com/fighters/Jared-Vanderaa-7266,1,,28855,1,12,12,0,,,,1,,,,NO_HEADER_WITHIN_TOL
b3c23fb2d71bba51,0eec866a077889f0,2021-09-25,Dan Hooker,Nasrat Haqparast,0,1,blue,Nasrat Haqparast,Dan Hooker,1,https://www.bestfightodds.com/fighters/Nasrat-Haqparast-7622,1,,32868,1,14,14,0,,,,1,,,,NO_HEADER_WITHIN_TOL
795aa42785a46643,ef927e4fe2117ab8,2021-12-11,Kai Kara-France,Cody Garbrandt,0,1,blue,Cody Garbrandt,Kai Kara-France,1,https://www.bestfightodds.com/fighters/Cody-Garbrandt-5368,1,,36481,1,17,17,0,,,,1,,,,NO_HEADER_WITHIN_TOL
92c49cb075f612d7,3974fa35c917af1d,2021-10-30,Shamil Gamzatov,Michal Oleksiejczuk,1,0,red,Shamil Gamzatov,Michal Oleksiejczuk,1,https://www.bestfightodds.com/fighters/Shamil-Gamzatov-6071,1,,20931,1,7,7,0,,,,1,,,,NO_HEADER_WITHIN_TOL
76ece0ee2ef5d240,972197a8c61ac413,2021-08-07,King Green,Rafael Fiziev,0,1,blue,Rafael Fiziev,King Green,1,https://www.bestfightodds.com/fighters/Rafael-Fiziev-8258,1,,29635,1,12,12,0,,,,1,,,,NO_HEADER_WITHIN_TOL
903d2c361d005b70,972197a8c61ac413,2021-08-07,Tecia Pennington,Angela Hill,0,1,blue,Angela Hill,Tecia Pennington,1,https://www.bestfightodds.com/fighters/Angela-Hill-5348,1,,61431,1,32,32,0,,,,1,,,,NO_HEADER_WITHIN_TOL
a00b4e82f9d4f92c,e15d0a2519d6a0b5,2021-10-02,Alexander Hernandez,Mike Breeden,0,1,blue,Mike Breeden,Alexander Hernandez,1,https://www.bestfightodds.com/fighters/Mike-Breeden-6957,1,,25472,1,12,12,0,,,,1,,,,NO_HEADER_WITHIN_TOL
b4622ca7cf0e8506,320edfb0332b7073,2021-07-31,Cheyanne Vlismas,Gloria de Paula,0,1,blue,Gloria de Paula,Cheyanne Vlismas,1,https://www.bestfightodds.com/fighters/Gloria-de-Paula-10420,1,,21715,1,7,7,0,,,,1,,,,NO_HEADER_WITHIN_TOL
b977ffcc6428046f,b9532d815060de7f,2021-09-04,Tom Aspinall,Serghei Spivac,1,0,red,Tom Aspinall,Serghei Spivac,1,https://www.bestfightodds.com/fighters/Tom-Aspinall-8930,1,,34470,1,17,17,0,,,,1,,,,NO_HEADER_WITHIN_TOL
214b268e4a92f950,e57f0b06ea39e360,2021-07-24,Cory Sandhagen,TJ Dillashaw,1,0,red,Cory Sandhagen,TJ Dillashaw,1,https://www.bestfightodds.com/fighters/Cory-Sandhagen-6127,1,,41352,1,21,21,0,,,,1,,,,NO_HEADER_WITHIN_TOL
fb9095887dca34c7,320edfb0332b7073,2021-07-31,Phil Rowe,Orion Cosce,0,1,blue,Orion Cosce,Phil Rowe,1,https://www.bestfightodds.com/fighters/Orion-Cosce-10253,1,,18680,1,5,5,0,,,,1,,,,NO_HEADER_WITHIN_TOL
85e5498808346d6b,4c27ca8c8481f79a,2021-09-18,Rongzhu,Brandon Jenkins,0,1,blue,Brandon Jenkins,Rongzhu,1,https://www.bestfightodds.com/fighters/Brandon-Jenkins-6969,1,,29218,1,14,14,0,,,,1,,,,NO_HEADER_WITHIN_TOL
4911094a4ee26868,e57f0b06ea39e360,2021-07-24,Punahele Soriano,Brendan Allen,0,1,blue,Brendan Allen,Punahele Soriano,1,https://www.bestfightodds.com/fighters/Brendan-Allen-6203,1,,54574,1,29,29,0,,,,1,,,,NO_HEADER_WITHIN_TOL
fefa96b6d939ffea,8f4616698508f24d,2021-10-16,Andrew Sanchez,Bruno Silva,1,0,red,Andrew Sanchez,Bruno Silva,1,https://www.bestfightodds.com/fighters/Andrew-Sanchez-4726,1,,39734,1,19,19,0,,,,1,,,,NO_HEADER_WITHIN_TOL
dbcc5b5d568efa8b,8a0be41c0380188d,2021-07-10,Sean O'Malley,Kris Moutinho,0,1,blue,Kris Moutinho,Sean O'Malley,1,https://www.bestfightodds.com/fighters/Kris-Moutinho-6239,1,,26405,1,15,15,0,,,,1,,,,NO_HEADER_WITHIN_TOL
85c5dd604d5b3634,972197a8c61ac413,2021-08-07,Manel Kape,Ode Osbourne,1,0,red,Manel Kape,Ode Osbourne,1,https://www.bestfightodds.com/fighters/Manel-Kape-7510,1,,43950,1,25,25,0,,,,1,,,,NO_HEADER_WITHIN_TOL
61d9eff5fa4c8578,8a9c6c4301f6d088,2021-10-23,Livinha Souza,Randa Markos,0,1,blue,Randa Markos,Livinha Souza,1,https://www.bestfightodds.com/fighters/Randa-Markos-5387,1,,39517,1,18,18,0,,,,1,,,,NO_HEADER_WITHIN_TOL
3740c8033e31c90d,8a0be41c0380188d,2021-07-10,Irene Aldana,Yana Santos,1,0,red,Irene Aldana,Yana Santos,1,https://www.bestfightodds.com/fighters/Irene-Aldana-5093,1,,41960,1,20,20,0,,,,1,,,,NO_HEADER_WITHIN_TOL
